Order_ID,Order_Date,Month,Quarter,Product_ID,Product_Name,Category,City,Region,Sales_Channel,Customer_Segment,Payment_Method,Quantity,Unit_Price_INR,Discount_Percent,Total_Revenue_INR,Return_Flag,Customer_Rating
ORD0721,2024-12-10,December,Q4,P002,Wireless Headphones,Electronics,Kolkata,East,Retail Store,Enterprise,Credit Card,2,3325.0,5,6650.0,No,1
ORD0722,2024-03-27,March,Q1,P002,Wireless Headphones,Electronics,Chennai,South,Online,SME,UPI,10,2975.0,15,29750.0,No,4
ORD0723,2024-05-22,May,Q2,P013,Printer Ink Cartridge,Stationery,Hyderabad,South,Corporate B2B,SME,Net Banking,8,760.0,20,6080.0,No,5
ORD0724,2024-05-22,May,Q2,P003,Office Chair,Furniture,Pune,West,Online,Individual,Net Banking,8,10200.0,15,81600.0,No,1
ORD0725,2024-02-20,February,Q1,P012,Monitor 24 inch,Electronics,Guwahati,Northeast,Online,SME,Credit Card,3,15300.0,15,45900.0,No,3
ORD0726,2024-11-14,November,Q4,P010,Whiteboard Marker Set,Stationery,Delhi,North,Online,Enterprise,EMI,8,153.0,15,1224.0,No,4
ORD0727,2024-09-15,September,Q3,P005,LED Desk Lamp,Furniture,Chennai,South,Corporate B2B,Enterprise,Credit Card,1,1530.0,15,1530.0,No,
ORD0728,2024-08-18,August,Q3,P006,USB-C Hub,Electronics,Kolkata,East,Retail Store,SME,Credit Card,1,2090.0,5,2090.0,No,3
ORD0729,2024-12-27,December,Q4,P003,Office Chair,Furniture,Pune,West,Retail Store,Individual,Net Banking,7,10200.0,15,71400.0,No,4
ORD0730,2024-12-03,December,Q4,P009,Ergonomic Mouse,Electronics,Pune,West,Retail Store,Enterprise,UPI,9,1600.0,0,14400.0,No,4
ORD0731,2024-11-11,November,Q4,P011,Standing Desk,Furniture,Chennai,South,Retail Store,SME,Credit Card,1,17600.0,20,17600.0,Yes,3
ORD0732,2024-10-25,October,Q4,P001,Laptop Pro 15,Electronics,Chennai,South,Retail Store,Individual,Cash,6,58500.0,10,351000.0,No,
ORD0733,2024-05-05,May,Q2,P004,Notebook Set (5 pack),Stationery,Bangalore,South,Corporate B2B,SME,EMI,2,250.0,0,500.0,No,
ORD0734,2024-03-27,March,Q1,P001,Laptop Pro 15,Electronics,Chennai,South,Online,SME,Cash,10,52000.0,20,520000.0,No,
ORD0735,2024-12-22,December,Q4,P008,A4 Paper Ream,Stationery,Guwahati,Northeast,Retail Store,SME,EMI,7,360.0,10,2520.0,No,1
ORD0736,2024-12-19,December,Q4,P011,Standing Desk,Furniture,Bangalore,South,Retail Store,SME,EMI,6,20900.0,5,125400.0,No,4
ORD0737,2024-04-13,April,Q2,P008,A4 Paper Ream,Stationery,Delhi,North,Corporate B2B,Individual,Net Banking,5,400.0,0,2000.0,No,2
ORD0738,2024-11-15,November,Q4,P012,Monitor 24 inch,Electronics,Delhi,North,Corporate B2B,Enterprise,Credit Card,10,16200.0,10,162000.0,No,5
ORD0739,2024-08-31,August,Q3,P007,Mechanical Keyboard,Electronics,Bangalore,South,Retail Store,Individual,Net Banking,9,4050.0,10,36450.0,No,2
ORD0740,2024-07-31,July,Q3,P007,Mechanical Keyboard,Electronics,Hyderabad,South,Corporate B2B,Enterprise,Cash,9,4275.0,5,38475.0,No,5
ORD0741,2024-04-05,April,Q2,P010,Whiteboard Marker Set,Stationery,Pune,West,Online,Enterprise,Cash,5,144.0,20,720.0,No,4
ORD0742,2024-10-16,October,Q4,P012,Monitor 24 inch,Electronics,Guwahati,Northeast,Corporate B2B,Individual,Net Banking,8,17100.0,5,136800.0,No,3
ORD0743,2024-08-10,August,Q3,P007,Mechanical Keyboard,Electronics,Chennai,South,Online,Enterprise,UPI,7,4050.0,10,28350.0,No,3
ORD0744,2024-12-17,December,Q4,P010,Whiteboard Marker Set,Stationery,Bangalore,South,Retail Store,Individual,Credit Card,3,171.0,5,513.0,Yes,3
ORD0745,2024-08-25,August,Q3,P008,A4 Paper Ream,Stationery,Kolkata,East,Retail Store,Enterprise,Credit Card,4,380.0,5,1520.0,No,
ORD0746,2024-05-22,May,Q2,P011,Standing Desk,Furniture,Mumbai,West,Corporate B2B,Individual,Cash,1,22000.0,0,22000.0,No,
ORD0747,2024-11-04,November,Q4,P005,LED Desk Lamp,Furniture,Delhi,North,Retail Store,SME,Credit Card,7,1710.0,5,11970.0,No,5
ORD0748,2024-03-02,March,Q1,P009,Ergonomic Mouse,Electronics,Hyderabad,South,Retail Store,Individual,UPI,10,1600.0,0,16000.0,No,5
ORD0749,2024-07-18,July,Q3,P013,Printer Ink Cartridge,Stationery,Bangalore,South,Retail Store,Individual,UPI,2,902.5,5,1805.0,No,
ORD0750,2024-07-28,July,Q3,P005,LED Desk Lamp,Furniture,Guwahati,Northeast,Retail Store,Enterprise,Net Banking,2,1620.0,10,3240.0,No,2
ORD0751,2024-05-22,May,Q2,P015,Webcam HD,Electronics,Mumbai,West,Retail Store,SME,Net Banking,5,3200.0,0,16000.0,No,1
ORD0752,2024-12-05,December,Q4,P013,Printer Ink Cartridge,Stationery,Guwahati,Northeast,Corporate B2B,Enterprise,UPI,5,760.0,20,3800.0,No,3
ORD0753,2024-12-16,December,Q4,P002,Wireless Headphones,Electronics,Bangalore,South,Retail Store,SME,Credit Card,7,3150.0,10,22050.0,No,2
ORD0754,2024-06-01,June,Q2,P004,Notebook Set (5 pack),Stationery,Mumbai,West,Retail Store,Enterprise,Net Banking,7,250.0,0,1750.0,No,
ORD0755,2024-09-08,September,Q3,P008,A4 Paper Ream,Stationery,Kolkata,East,Retail Store,Enterprise,Cash,2,380.0,5,760.0,No,3
ORD0756,2024-08-03,August,Q3,P010,Whiteboard Marker Set,Stationery,Chennai,South,Retail Store,Enterprise,Credit Card,1,171.0,5,171.0,No,2
ORD0757,2024-01-02,January,Q1,P007,Mechanical Keyboard,Electronics,Bangalore,South,Corporate B2B,SME,Net Banking,10,4500.0,0,45000.0,No,
ORD0758,2024-11-28,November,Q4,P013,Printer Ink Cartridge,Stationery,Mumbai,West,Corporate B2B,Enterprise,Cash,6,807.5,15,4845.0,No,3
ORD0759,2024-03-29,March,Q1,P011,Standing Desk,Furniture,Chennai,South,Retail Store,Individual,Credit Card,7,19800.0,10,138600.0,No,5
ORD0760,2024-04-24,April,Q2,P001,Laptop Pro 15,Electronics,Guwahati,Northeast,Corporate B2B,Enterprise,EMI,4,65000.0,0,260000.0,No,
ORD0761,2024-12-25,December,Q4,P014,Filing Cabinet,Furniture,Mumbai,West,Online,SME,EMI,7,6800.0,20,47600.0,No,
ORD0762,2024-07-07,July,Q3,P003,Office Chair,Furniture,Delhi,North,Online,Enterprise,EMI,7,10200.0,15,71400.0,No,2
ORD0763,2024-04-14,April,Q2,P004,Notebook Set (5 pack),Stationery,Hyderabad,South,Retail Store,Enterprise,Cash,7,237.5,5,1662.5,No,
ORD0764,2024-04-20,April,Q2,P014,Filing Cabinet,Furniture,Hyderabad,South,Corporate B2B,Enterprise,UPI,7,8075.0,5,56525.0,No,
ORD0765,2024-05-28,May,Q2,P005,LED Desk Lamp,Furniture,Bangalore,South,Corporate B2B,SME,UPI,6,1440.0,20,8640.0,No,1
ORD0766,2024-08-28,August,Q3,P003,Office Chair,Furniture,Chennai,South,Corporate B2B,SME,UPI,7,10200.0,15,71400.0,No,
ORD0767,2024-02-18,February,Q1,P009,Ergonomic Mouse,Electronics,Guwahati,Northeast,Online,SME,UPI,8,1440.0,10,11520.0,No,5
ORD0768,2024-12-29,December,Q4,P012,Monitor 24 inch,Electronics,Guwahati,Northeast,Online,SME,EMI,10,15300.0,15,153000.0,No,3
ORD0769,2024-03-08,March,Q1,P015,Webcam HD,Electronics,Guwahati,Northeast,Corporate B2B,Individual,Net Banking,3,2560.0,20,7680.0,No,4
ORD0770,2024-03-08,March,Q1,P002,Wireless Headphones,Electronics,Chennai,South,Corporate B2B,Enterprise,Cash,3,3150.0,10,9450.0,No,
ORD0771,2024-03-06,March,Q1,P008,A4 Paper Ream,Stationery,Hyderabad,South,Corporate B2B,SME,Cash,5,360.0,10,1800.0,No,3
ORD0772,2024-09-21,September,Q3,P006,USB-C Hub,Electronics,Kolkata,East,Online,SME,Cash,3,1760.0,20,5280.0,No,4
ORD0773,2024-01-28,January,Q1,P004,Notebook Set (5 pack),Stationery,Mumbai,West,Online,Individual,UPI,1,212.5,15,212.5,No,4
ORD0774,2024-02-29,February,Q1,P015,Webcam HD,Electronics,Pune,West,Online,SME,Net Banking,9,2720.0,15,24480.0,No,
ORD0775,2024-03-16,March,Q1,P002,Wireless Headphones,Electronics,Chennai,South,Online,Individual,Net Banking,3,3325.0,5,9975.0,No,5
ORD0776,2024-12-05,December,Q4,P010,Whiteboard Marker Set,Stationery,Bangalore,South,Corporate B2B,Individual,EMI,10,171.0,5,1710.0,No,
ORD0777,2024-09-12,September,Q3,P011,Standing Desk,Furniture,Delhi,North,Retail Store,Individual,Net Banking,2,18700.0,15,37400.0,No,1
ORD0778,2024-06-14,June,Q2,P003,Office Chair,Furniture,Guwahati,Northeast,Online,SME,Cash,8,10800.0,10,86400.0,No,
ORD0779,2024-01-23,January,Q1,P011,Standing Desk,Furniture,Pune,West,Retail Store,Enterprise,EMI,3,20900.0,5,62700.0,No,3
ORD0780,2024-06-14,June,Q2,P013,Printer Ink Cartridge,Stationery,Guwahati,Northeast,Corporate B2B,Individual,EMI,10,807.5,15,8075.0,No,
ORD0781,2024-05-02,May,Q2,P013,Printer Ink Cartridge,Stationery,Kolkata,East,Online,Individual,UPI,3,807.5,15,2422.5,No,
ORD0782,2024-11-30,November,Q4,P003,Office Chair,Furniture,Delhi,North,Retail Store,SME,Cash,5,9600.0,20,48000.0,No,3
ORD0783,2024-09-19,September,Q3,P004,Notebook Set (5 pack),Stationery,Pune,West,Retail Store,SME,Cash,5,200.0,20,1000.0,No,
ORD0784,2024-08-04,August,Q3,P013,Printer Ink Cartridge,Stationery,Chennai,South,Corporate B2B,Individual,Cash,7,950.0,0,6650.0,Yes,4
ORD0785,2024-12-12,December,Q4,P004,Notebook Set (5 pack),Stationery,Mumbai,West,Retail Store,Enterprise,EMI,2,225.0,10,450.0,No,
ORD0786,2024-09-01,September,Q3,P005,LED Desk Lamp,Furniture,Mumbai,West,Online,Enterprise,Net Banking,4,1440.0,20,5760.0,No,5
ORD0787,2024-02-09,February,Q1,P015,Webcam HD,Electronics,Guwahati,Northeast,Corporate B2B,Individual,EMI,7,2720.0,15,19040.0,No,5
ORD0788,2024-05-09,May,Q2,P006,USB-C Hub,Electronics,Hyderabad,South,Corporate B2B,Individual,EMI,1,2200.0,0,2200.0,No,2
ORD0789,2024-07-20,July,Q3,P001,Laptop Pro 15,Electronics,Delhi,North,Retail Store,Enterprise,Net Banking,6,52000.0,20,312000.0,No,4
ORD0790,2024-11-15,November,Q4,P013,Printer Ink Cartridge,Stationery,Hyderabad,South,Retail Store,Individual,UPI,3,950.0,0,2850.0,No,1
ORD0791,2024-08-10,August,Q3,P009,Ergonomic Mouse,Electronics,Guwahati,Northeast,Online,SME,Credit Card,1,1520.0,5,1520.0,No,4
ORD0792,2024-12-02,December,Q4,P012,Monitor 24 inch,Electronics,Pune,West,Retail Store,Enterprise,EMI,6,15300.0,15,91800.0,No,
ORD0793,2024-03-10,March,Q1,P001,Laptop Pro 15,Electronics,Bangalore,South,Online,Individual,UPI,1,61750.0,5,61750.0,No,
ORD0794,2024-05-03,May,Q2,P007,Mechanical Keyboard,Electronics,Bangalore,South,Online,SME,Cash,3,3825.0,15,11475.0,No,
ORD0795,2024-03-19,March,Q1,P012,Monitor 24 inch,Electronics,Pune,West,Retail Store,SME,Credit Card,8,14400.0,20,115200.0,No,
ORD0796,2024-07-19,July,Q3,P001,Laptop Pro 15,Electronics,Chennai,South,Online,Individual,Cash,7,55250.0,15,386750.0,No,5
ORD0797,2024-05-28,May,Q2,P001,Laptop Pro 15,Electronics,Pune,West,Retail Store,SME,EMI,10,52000.0,20,520000.0,No,4
ORD0798,2024-04-28,April,Q2,P012,Monitor 24 inch,Electronics,Guwahati,Northeast,Corporate B2B,Individual,Cash,10,16200.0,10,162000.0,No,
ORD0799,2024-11-27,November,Q4,P007,Mechanical Keyboard,Electronics,Pune,West,Online,SME,EMI,6,3825.0,15,22950.0,No,
ORD0800,2024-05-27,May,Q2,P012,Monitor 24 inch,Electronics,Bangalore,South,Retail Store,SME,Cash,4,14400.0,20,57600.0,No,3
ORD0801,2024-11-04,November,Q4,P014,Filing Cabinet,Furniture,Pune,West,Online,SME,Cash,7,7650.0,10,53550.0,No,2
ORD0802,2024-11-14,November,Q4,P004,Notebook Set (5 pack),Stationery,Hyderabad,South,Corporate B2B,Enterprise,Credit Card,8,237.5,5,1900.0,No,
ORD0803,2024-09-08,September,Q3,P002,Wireless Headphones,Electronics,Kolkata,East,Retail Store,SME,UPI,4,2800.0,20,11200.0,Yes,
ORD0804,2024-05-13,May,Q2,P006,USB-C Hub,Electronics,Mumbai,West,Online,Enterprise,Credit Card,2,1980.0,10,3960.0,No,1
ORD0805,2024-10-14,October,Q4,P004,Notebook Set (5 pack),Stationery,Pune,West,Retail Store,SME,Net Banking,1,200.0,20,200.0,No,
ORD0806,2024-12-19,December,Q4,P014,Filing Cabinet,Furniture,Delhi,North,Corporate B2B,Individual,Cash,8,8500.0,0,68000.0,No,5
ORD0807,2024-02-22,February,Q1,P014,Filing Cabinet,Furniture,Guwahati,Northeast,Corporate B2B,Individual,UPI,2,8075.0,5,16150.0,No,
ORD0808,2024-05-29,May,Q2,P012,Monitor 24 inch,Electronics,Pune,West,Corporate B2B,SME,Credit Card,3,16200.0,10,48600.0,No,
ORD0809,2024-04-13,April,Q2,P008,A4 Paper Ream,Stationery,Kolkata,East,Online,Individual,Cash,6,360.0,10,2160.0,No,
ORD0810,2024-07-09,July,Q3,P012,Monitor 24 inch,Electronics,Kolkata,East,Retail Store,Enterprise,UPI,3,14400.0,20,43200.0,No,
ORD0811,2024-08-07,August,Q3,P007,Mechanical Keyboard,Electronics,Kolkata,East,Retail Store,Enterprise,Net Banking,1,3825.0,15,3825.0,No,
ORD0812,2024-09-21,September,Q3,P002,Wireless Headphones,Electronics,Delhi,North,Retail Store,SME,Cash,3,2975.0,15,8925.0,Yes,2
ORD0813,2024-10-21,October,Q4,P001,Laptop Pro 15,Electronics,Hyderabad,South,Retail Store,SME,EMI,5,58500.0,10,292500.0,No,
ORD0814,2024-05-23,May,Q2,P015,Webcam HD,Electronics,Mumbai,West,Corporate B2B,SME,Cash,4,2560.0,20,10240.0,No,4
ORD0815,2024-12-23,December,Q4,P006,USB-C Hub,Electronics,Kolkata,East,Online,SME,Credit Card,1,1760.0,20,1760.0,No,2
ORD0816,2024-09-23,September,Q3,P009,Ergonomic Mouse,Electronics,Hyderabad,South,Online,Individual,EMI,9,1440.0,10,12960.0,No,2
ORD0817,2024-01-12,January,Q1,P001,Laptop Pro 15,Electronics,Hyderabad,South,Online,SME,Cash,9,65000.0,0,585000.0,No,3
ORD0818,2024-11-17,November,Q4,P009,Ergonomic Mouse,Electronics,Chennai,South,Online,Individual,Credit Card,8,1440.0,10,11520.0,No,
ORD0819,2024-06-22,June,Q2,P004,Notebook Set (5 pack),Stationery,Bangalore,South,Retail Store,SME,Net Banking,10,237.5,5,2375.0,No,2
ORD0820,2024-02-23,February,Q1,P006,USB-C Hub,Electronics,Bangalore,South,Retail Store,SME,Credit Card,3,1870.0,15,5610.0,No,
ORD0821,2024-02-01,February,Q1,P007,Mechanical Keyboard,Electronics,Mumbai,West,Retail Store,Individual,Cash,2,4050.0,10,8100.0,No,5
ORD0822,2024-09-22,September,Q3,P013,Printer Ink Cartridge,Stationery,Kolkata,East,Retail Store,Enterprise,Cash,7,807.5,15,5652.5,No,4
ORD0823,2024-03-24,March,Q1,P003,Office Chair,Furniture,Mumbai,West,Retail Store,Enterprise,Cash,3,9600.0,20,28800.0,No,
ORD0824,2024-04-18,April,Q2,P008,A4 Paper Ream,Stationery,Pune,West,Online,Enterprise,UPI,9,360.0,10,3240.0,No,
ORD0825,2024-07-28,July,Q3,P002,Wireless Headphones,Electronics,Delhi,North,Retail Store,Enterprise,Net Banking,1,2800.0,20,2800.0,No,3
ORD0826,2024-06-04,June,Q2,P005,LED Desk Lamp,Furniture,Pune,West,Online,Individual,UPI,10,1530.0,15,15300.0,Yes,3
ORD0827,2024-04-20,April,Q2,P003,Office Chair,Furniture,Pune,West,Online,Individual,EMI,6,12000.0,0,72000.0,No,5
ORD0828,2024-06-07,June,Q2,P010,Whiteboard Marker Set,Stationery,Pune,West,Retail Store,SME,Cash,10,171.0,5,1710.0,No,4
ORD0829,2024-08-18,August,Q3,P011,Standing Desk,Furniture,Pune,West,Online,Enterprise,Net Banking,2,17600.0,20,35200.0,No,2
ORD0830,2024-07-21,July,Q3,P006,USB-C Hub,Electronics,Guwahati,Northeast,Corporate B2B,SME,Net Banking,2,2090.0,5,4180.0,No,3
ORD0831,2024-10-14,October,Q4,P011,Standing Desk,Furniture,Delhi,North,Corporate B2B,Enterprise,Credit Card,4,17600.0,20,70400.0,No,5
ORD0832,2024-09-24,September,Q3,P004,Notebook Set (5 pack),Stationery,Pune,West,Corporate B2B,Individual,Credit Card,9,237.5,5,2137.5,No,
ORD0833,2024-04-15,April,Q2,P004,Notebook Set (5 pack),Stationery,Pune,West,Online,Enterprise,EMI,6,212.5,15,1275.0,No,1
ORD0834,2024-06-23,June,Q2,P007,Mechanical Keyboard,Electronics,Mumbai,West,Retail Store,Individual,EMI,6,3825.0,15,22950.0,No,
ORD0835,2024-02-20,February,Q1,P009,Ergonomic Mouse,Electronics,Mumbai,West,Retail Store,Individual,UPI,5,1600.0,0,8000.0,No,2
ORD0836,2024-01-31,January,Q1,P010,Whiteboard Marker Set,Stationery,Chennai,South,Online,Individual,Credit Card,5,153.0,15,765.0,No,
ORD0837,2024-06-14,June,Q2,P005,LED Desk Lamp,Furniture,Kolkata,East,Online,Individual,UPI,4,1440.0,20,5760.0,No,5
ORD0838,2024-07-16,July,Q3,P002,Wireless Headphones,Electronics,Hyderabad,South,Online,SME,Cash,9,2975.0,15,26775.0,Yes,
ORD0839,2024-11-20,November,Q4,P004,Notebook Set (5 pack),Stationery,Guwahati,Northeast,Retail Store,Enterprise,EMI,2,237.5,5,475.0,No,2
ORD0840,2024-06-04,June,Q2,P010,Whiteboard Marker Set,Stationery,Kolkata,East,Retail Store,Individual,EMI,4,171.0,5,684.0,No,2
ORD0841,2024-10-02,October,Q4,P007,Mechanical Keyboard,Electronics,Pune,West,Online,Individual,Cash,10,4050.0,10,40500.0,No,
ORD0842,2024-01-31,January,Q1,P015,Webcam HD,Electronics,Pune,West,Retail Store,Enterprise,Net Banking,7,2880.0,10,20160.0,No,
ORD0843,2024-09-18,September,Q3,P005,LED Desk Lamp,Furniture,Guwahati,Northeast,Online,Enterprise,EMI,10,1800.0,0,18000.0,No,1
ORD0844,2024-03-12,March,Q1,P012,Monitor 24 inch,Electronics,Hyderabad,South,Retail Store,Individual,EMI,9,16200.0,10,145800.0,No,3
ORD0845,2024-12-28,December,Q4,P008,A4 Paper Ream,Stationery,Hyderabad,South,Online,Enterprise,Net Banking,6,380.0,5,2280.0,No,1
ORD0846,2024-12-20,December,Q4,P003,Office Chair,Furniture,Guwahati,Northeast,Corporate B2B,SME,Credit Card,1,11400.0,5,11400.0,No,4
ORD0847,2024-07-20,July,Q3,P009,Ergonomic Mouse,Electronics,Delhi,North,Corporate B2B,Enterprise,Credit Card,9,1600.0,0,14400.0,No,4
ORD0848,2024-12-10,December,Q4,P002,Wireless Headphones,Electronics,Chennai,South,Retail Store,Enterprise,Net Banking,7,3325.0,5,23275.0,No,1
ORD0849,2024-03-04,March,Q1,P008,A4 Paper Ream,Stationery,Chennai,South,Online,SME,Credit Card,4,400.0,0,1600.0,No,3
ORD0850,2024-04-08,April,Q2,P002,Wireless Headphones,Electronics,Hyderabad,South,Corporate B2B,Individual,UPI,8,3150.0,10,25200.0,Yes,5
ORD0851,2024-04-17,April,Q2,P001,Laptop Pro 15,Electronics,Bangalore,South,Corporate B2B,SME,Credit Card,5,52000.0,20,260000.0,No,
ORD0852,2024-04-09,April,Q2,P011,Standing Desk,Furniture,Mumbai,West,Online,Enterprise,UPI,2,20900.0,5,41800.0,No,2
ORD0853,2024-09-24,September,Q3,P012,Monitor 24 inch,Electronics,Hyderabad,South,Online,Enterprise,Credit Card,9,14400.0,20,129600.0,No,4
ORD0854,2024-01-02,January,Q1,P007,Mechanical Keyboard,Electronics,Guwahati,Northeast,Retail Store,SME,Cash,5,4500.0,0,22500.0,No,3
ORD0855,2024-09-21,September,Q3,P013,Printer Ink Cartridge,Stationery,Guwahati,Northeast,Corporate B2B,Individual,Credit Card,5,807.5,15,4037.5,No,4
ORD0856,2024-04-09,April,Q2,P006,USB-C Hub,Electronics,Delhi,North,Corporate B2B,Individual,UPI,7,2200.0,0,15400.0,No,
ORD0857,2024-06-17,June,Q2,P005,LED Desk Lamp,Furniture,Delhi,North,Corporate B2B,Enterprise,Credit Card,1,1530.0,15,1530.0,No,
ORD0858,2024-11-16,November,Q4,P015,Webcam HD,Electronics,Chennai,South,Retail Store,Individual,Credit Card,8,3040.0,5,24320.0,No,3
ORD0859,2024-09-23,September,Q3,P013,Printer Ink Cartridge,Stationery,Bangalore,South,Online,Enterprise,EMI,8,950.0,0,7600.0,No,1
ORD0860,2024-02-01,February,Q1,P015,Webcam HD,Electronics,Guwahati,Northeast,Retail Store,SME,Credit Card,3,3200.0,0,9600.0,No,3
ORD0861,2024-11-08,November,Q4,P011,Standing Desk,Furniture,Kolkata,East,Online,Individual,Credit Card,9,22000.0,0,198000.0,No,1
ORD0862,2024-11-12,November,Q4,P013,Printer Ink Cartridge,Stationery,Kolkata,East,Online,Enterprise,EMI,1,807.5,15,807.5,No,5
ORD0863,2024-11-13,November,Q4,P002,Wireless Headphones,Electronics,Chennai,South,Corporate B2B,Enterprise,Credit Card,8,2800.0,20,22400.0,No,
ORD0864,2024-02-22,February,Q1,P001,Laptop Pro 15,Electronics,Delhi,North,Corporate B2B,Individual,EMI,3,52000.0,20,156000.0,No,5
ORD0865,2024-08-15,August,Q3,P003,Office Chair,Furniture,Bangalore,South,Online,Individual,Credit Card,3,10800.0,10,32400.0,No,3
ORD0866,2024-06-08,June,Q2,P010,Whiteboard Marker Set,Stationery,Mumbai,West,Online,SME,Net Banking,10,162.0,10,1620.0,No,5
ORD0867,2024-10-27,October,Q4,P011,Standing Desk,Furniture,Mumbai,West,Online,Individual,EMI,9,22000.0,0,198000.0,No,
ORD0868,2024-04-12,April,Q2,P011,Standing Desk,Furniture,Bangalore,South,Online,SME,UPI,8,18700.0,15,149600.0,No,5
ORD0869,2024-10-16,October,Q4,P006,USB-C Hub,Electronics,Hyderabad,South,Retail Store,SME,UPI,2,1870.0,15,3740.0,No,4
ORD0870,2024-04-22,April,Q2,P015,Webcam HD,Electronics,Guwahati,Northeast,Corporate B2B,Individual,UPI,8,2560.0,20,20480.0,No,3
ORD0871,2024-07-11,July,Q3,P004,Notebook Set (5 pack),Stationery,Kolkata,East,Online,Individual,Net Banking,1,250.0,0,250.0,No,2
ORD0872,2024-05-28,May,Q2,P008,A4 Paper Ream,Stationery,Bangalore,South,Corporate B2B,Enterprise,Net Banking,1,400.0,0,400.0,No,
ORD0873,2024-04-22,April,Q2,P015,Webcam HD,Electronics,Hyderabad,South,Corporate B2B,Individual,Net Banking,9,3040.0,5,27360.0,No,
ORD0874,2024-05-14,May,Q2,P015,Webcam HD,Electronics,Delhi,North,Online,Enterprise,UPI,7,3200.0,0,22400.0,No,
ORD0875,2024-08-21,August,Q3,P004,Notebook Set (5 pack),Stationery,Chennai,South,Retail Store,Enterprise,UPI,9,200.0,20,1800.0,No,1
ORD0876,2024-03-01,March,Q1,P003,Office Chair,Furniture,Mumbai,West,Online,Individual,EMI,7,10800.0,10,75600.0,No,2
ORD0877,2024-01-24,January,Q1,P013,Printer Ink Cartridge,Stationery,Bangalore,South,Corporate B2B,SME,UPI,6,902.5,5,5415.0,Yes,2
ORD0878,2024-09-17,September,Q3,P010,Whiteboard Marker Set,Stationery,Pune,West,Online,Enterprise,Credit Card,8,144.0,20,1152.0,Yes,5
ORD0879,2024-07-10,July,Q3,P008,A4 Paper Ream,Stationery,Pune,West,Online,SME,Net Banking,9,340.0,15,3060.0,No,3
ORD0880,2024-10-24,October,Q4,P007,Mechanical Keyboard,Electronics,Guwahati,Northeast,Online,Individual,UPI,8,4275.0,5,34200.0,No,4
ORD0881,2024-10-19,October,Q4,P003,Office Chair,Furniture,Chennai,South,Retail Store,Enterprise,Credit Card,3,12000.0,0,36000.0,No,2
ORD0882,2024-10-25,October,Q4,P001,Laptop Pro 15,Electronics,Pune,West,Corporate B2B,Enterprise,Net Banking,7,55250.0,15,386750.0,No,4
ORD0883,2024-06-11,June,Q2,P005,LED Desk Lamp,Furniture,Kolkata,East,Online,Individual,Cash,4,1620.0,10,6480.0,No,1
ORD0884,2024-05-30,May,Q2,P014,Filing Cabinet,Furniture,Delhi,North,Retail Store,Individual,Credit Card,2,8500.0,0,17000.0,No,3
ORD0885,2024-04-10,April,Q2,P011,Standing Desk,Furniture,Chennai,South,Retail Store,SME,Net Banking,4,17600.0,20,70400.0,No,5
ORD0886,2024-05-13,May,Q2,P001,Laptop Pro 15,Electronics,Hyderabad,South,Retail Store,SME,Cash,7,52000.0,20,364000.0,No,
ORD0887,2024-11-30,November,Q4,P009,Ergonomic Mouse,Electronics,Mumbai,West,Retail Store,Individual,UPI,4,1360.0,15,5440.0,No,5
ORD0888,2024-08-27,August,Q3,P012,Monitor 24 inch,Electronics,Pune,West,Retail Store,Individual,Net Banking,4,15300.0,15,61200.0,No,2
ORD0889,2024-08-12,August,Q3,P008,A4 Paper Ream,Stationery,Guwahati,Northeast,Retail Store,Individual,EMI,3,360.0,10,1080.0,No,
ORD0890,2024-12-03,December,Q4,P014,Filing Cabinet,Furniture,Chennai,South,Retail Store,Individual,Cash,7,7225.0,15,50575.0,No,3
ORD0891,2024-06-15,June,Q2,P010,Whiteboard Marker Set,Stationery,Guwahati,Northeast,Corporate B2B,Individual,UPI,3,162.0,10,486.0,No,5
ORD0892,2024-10-20,October,Q4,P014,Filing Cabinet,Furniture,Kolkata,East,Retail Store,Individual,Cash,2,6800.0,20,13600.0,No,3
ORD0893,2024-10-18,October,Q4,P008,A4 Paper Ream,Stationery,Hyderabad,South,Online,Individual,Credit Card,9,380.0,5,3420.0,Yes,4
ORD0894,2024-01-14,January,Q1,P003,Office Chair,Furniture,Bangalore,South,Online,SME,Net Banking,4,11400.0,5,45600.0,No,4
ORD0895,2024-01-30,January,Q1,P006,USB-C Hub,Electronics,Guwahati,Northeast,Online,SME,Cash,7,2090.0,5,14630.0,No,
ORD0896,2024-08-02,August,Q3,P008,A4 Paper Ream,Stationery,Delhi,North,Retail Store,Individual,UPI,4,360.0,10,1440.0,No,4
ORD0897,2024-03-22,March,Q1,P010,Whiteboard Marker Set,Stationery,Hyderabad,South,Corporate B2B,Individual,EMI,8,162.0,10,1296.0,No,4
ORD0898,2024-02-02,February,Q1,P014,Filing Cabinet,Furniture,Kolkata,East,Corporate B2B,Individual,EMI,6,6800.0,20,40800.0,No,5
ORD0899,2024-01-21,January,Q1,P012,Monitor 24 inch,Electronics,Delhi,North,Retail Store,Enterprise,Cash,6,16200.0,10,97200.0,No,2
ORD0900,2024-07-31,July,Q3,P004,Notebook Set (5 pack),Stationery,Mumbai,West,Corporate B2B,Enterprise,Cash,8,212.5,15,1700.0,No,
